id,code,name,unit,cost,rate,price,WPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2961,1517219022,LENOVO A6000 U-CASE POUCH,1,35,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2962,1517219580,I PHONE 6 WOODEN RUBBER CASE,1,60,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2963,1517219947,REDMI Y1 IPAKY POUCH,1,50,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2964,1517221233,LENOVO A6000 PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2965,1517223226,MI MAX BLACK POUCH,1,40,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2966,1517223375,MI MAX BLACK DOTTED POUCH,1,40,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2967,1517223551,REDMI 4 AUTO FOCUS BLACK POUCH,1,60,NULL,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2968,1517223733,REDMI 4 AUTO FOCUS DESIGN POUCH,1,30,NULL,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2969,1517231851,MI Y1 LITE AUTO FOCUS DESIGN POUCH,1,30,NULL,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2970,1517232117,SAM ON7 U-CASE POUCH,1,35,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2971,1517291295,VIVO Y21L FUEL FLIP COVER,1,250,NULL,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2972,1517291420,REDMI A1 FLIP CASE,1,120,NULL,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2973,1517291783,REDMI A1 CAIDEA FLIP COVER,1,190,NULL,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2974,1517291970,MOTO C PLUS CAIDEA FLIP COVER,1,140,NULL,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2975,1517292313,SAM J7(NXT)RICH BOSS FLIP COVER,1,110,NULL,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2976,1517292571,BLUE I LOVER-JAG AUX OTG,1,35,NULL,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2977,1517292901,NOKIA 6 U-CASE  POUCH,1,35,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2979,1517310425,3G GOLD 2IN1 FAN PB,1,100,NULL,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2981,1517310691,SAM OG BLUETOOTH HM-1350,1,800,NULL,1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2982,1517310782,BELL 2.1AMP DUAL USB,1,250,NULL,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2983,1517310962,LDNIO 3.6A CAR CHARGER,1,380,NULL,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2984,1517311339,3G  GOLD BLUETOOTH SPEAKER BS-1029,1,280,NULL,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3014,1517380088,NOKIA 5 U-CASE POUCH,1,35,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3015,1517381006,MOTO E4+ TYRE CASE,1,80,NULL,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3016,1517381189,SAM ON7 TYRE CASE,1,100,NULL,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3017,1517381273,SAM GALAXY E7 TYRE CASE,1,100,NULL,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3018,1517381909,HORSE MAN CASE IPHONE 7+ POUCH,1,520,NULL,899,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3019,1517383688,REDMI CHARGER MDY-08-EX,1,304,NULL,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3020,1517384106,REDMI V8 DATA CABLE 80CM SJV4097IN,1,158,NULL,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3021,1517384430,ZIOX ASTRA NXT PRO,1,3150,NULL,3500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3022,1517387653,M/MAX BHARAT 5 U-CASE POUCH,1,35,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3023,1517389239,MMX BHARATH4 U CASE POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3024,1517391517,BLUE I DX2 V8 DATA CABLE,1,71,NULL,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3025,1517391600,BLUE I DX2 IP DATA CABLE,1,94,NULL,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3026,1517402541,REDMI Y1 LITE FULL FTG,1,40,NULL,270,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3027,1517403046,TESSCO CAR CHARGER DC-251,1,195,NULL,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3028,1517403970,TESSCO CAR CHARGER DC-252,1,190,NULL,449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3029,1517404110,TESSCO CAR CHARGER DC-253,1,260,NULL,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3030,1517404267,TESSCO CAR CHARGER DC-254,1,156,NULL,399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3031,1517404382,TESSCO CAR CHARGER QUICK DC-257,1,371,NULL,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3032,1517404509,TESSCO USB CHARGER BC-201,1,160,NULL,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3033,1517404633,TESSCO USB CHARGER BC-203,1,375,NULL,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3034,1517404764,TESSCO DATA CABLE GU-325,1,110,NULL,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3035,1517404852,TESSCO DATA CABLE 1 METER GU-325,1,120,NULL,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3036,1517406482,TESSCO DATA CABLE 2 METER GU-326,1,130,NULL,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3037,1517406605,TESSCO DATA CABLE GU-328,1,120,NULL,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3038,1517406825,TESSCO DATA CABLE GU-329,1,201,NULL,799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3039,1517406918,TESSCO POWER BANK HP-352,1,599,NULL,1199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3040,1517411018,TESSCO POWER BANK HP-354,1,950,NULL,2199,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3041,1517411271,TESSCO POWER BANK HP-355,1,850,NULL,1799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3042,1517411356,TESSCO POWER BANK HP-356,1,700,NULL,1299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3043,1517411429,TESSCO HEAD PHONE CH-225,1,210,NULL,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3044,1517412506,TESSCO HANDFREE CH-226,1,100,NULL,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3045,1517412767,TESSCO HANDFREE CH-227,1,140,NULL,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3046,1517412947,TESSCO OTG V8 USB LA-452,1,60,NULL,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3047,1517413629,TESSCO OTG USB TYPE C LA-452,1,70,NULL,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3048,1517413826,TESSCO BLUETOOTH EB-275,1,500,NULL,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3049,1517413983,TESSCO BLUETOOTH EB-278,1,500,NULL,1099,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3050,1517414069,TESSCO BUETOOTH HEADPHONE BH-375,1,1298,NULL,2999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3051,1517414299,TESSCO BLUETOOTH HESDPHONE BH-376,1,800,NULL,1499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3052,1517414407,TESSCO HEADPHONE BH-377,1,561,NULL,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3053,1517414501,TESSCO HEADPHONE BH-378,1,371,NULL,699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3054,1517414588,TESSCO HEADPHONE BH-379,1,225,NULL,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3055,1517414674,TESSCO USB HUB NU-501,1,295,NULL,1499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3056,1517414769,TESSCO CAR HOLDER NU-502,1,295,NULL,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3057,1517414867,TESSCO CAR HOLDER NU-503,1,160,NULL,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3058,1517465986,3G GOLD METAL MP3 IPOD,1,94,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3059,1517466055,3G GOLD LCD MP3 IPOD,1,140,NULL,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3060,1517466242,M ONE MULTI  5-IN-1 AC CHARGER,1,94,NULL,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3061,1517466348,SLX N-70 CHARGER,1,40,NULL,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3062,1517466482,LETV-2 JZZS POUCH,1,180,NULL,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3063,1517467518,REDMI 4A SPIGEN CASE POUCH,1,40,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3064,1517467709,SAM J7 LEATHER POUCH,1,80,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3065,1517467858,SAM J7 PRIME AUTO FOCUS  DESIGNS,1,30,NULL,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3066,1517468024,OPPO A83 AUTO FOCUS DESIGNS POUCH,1,30,NULL,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3067,1517468206,OPPO A83 AUTO FOCUS BLACK CASE,1,45,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3068,1517468671,MOTO G5S+ AUTO FOCUS DESIGNS POUCH,1,30,NULL,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3070,1517470078,SAMSUNG BLUETOOTH HM-1950,1,1097,NULL,1499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3071,1517470145,SAMSUNG OG H/F EAR FIT HYBRID(EG920BB),1,790,NULL,1599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3072,1517470230,3G GOLD CAR CHARGER CD-27,1,130,NULL,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3073,1517470366,3G GOLD 3D H/F 402,1,100,NULL,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3074,1517470447,JBL HANDFREE L6,1,170,NULL,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3075,1517470650,MOTO G5S TYRE CASE,1,80,NULL,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3077,1517469003,NOKIA 5 VODEX POUCH,1,60,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3078,1517471208,MOTO G5 PLUS SPIGEN CASE,1,40,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3079,1517471578,REDMI A1 TYRE CASE,1,80,NULL,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3080,1517471793,OPPO F5 TYRE CASE,1,80,NULL,280,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3081,1517471844,COOLPAID NOTE 5 LITE U CASE POUCH,1,55,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3082,1517471917,COOLPAID COOL1 PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3083,1517472011,COOLPAID COOL1 LISHEN POUCH,1,55,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3084,1517472929,TESSCO SAMSUNG G350 BATTERY,1,330,NULL,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3085,1517473028,TESSCO SAMSUNG G355 BATTERY,1,354,NULL,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3086,1517473729,TESSCO SAMSUNG 8260/8262 BATTERY,1,319,NULL,549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3087,1517473803,TESSCO SAMSUNG J1 BATTERY,1,330,NULL,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3088,1517474903,OPPO A83  TG,1,22,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3089,1517475319,LENOVO K8+ TG,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3090,1517475627,MMX Q346 TG,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3091,1517475732,MMX Q400 TG,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3092,1517475844,MMX BHARATH2 TG,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3094,1517476163,3G GOLD BLUETOOTH 4.1 CSR,1,212,NULL,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3095,1517476701,3G GOLD ROLL 2LAYER  SCREEN GARD,1,80,NULL,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3096,1517476784,VIVO Y55L SPIGEN CASE POUCH,1,40,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3097,1517481912,HONOR U19 TG,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3098,1517547531,SAM J2ACE LISHEN FLIP CASE,1,130,NULL,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3099,1517547722,VIVO V7+ 360 PROTECT CASE,1,80,NULL,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3100,1517547870,SAM NOTE8 360 PROTECT CASE,1,90,NULL,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3101,1517547977,SAM S8 360 CASE IPAKY,1,90,NULL,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3102,1517548116,REDMI A1 360 CASE,1,60,NULL,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3103,1517548238,OPPO A71 360 CASE,1,100,NULL,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3104,1517548322,REDMI 4A 360 CASE,1,80,NULL,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3105,1517548398,OPPO F3 360 CASE,1,80,NULL,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3106,1517548524,LENOVO K8+ 360 CASE,1,80,NULL,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3107,1517548871,OPPO F3+ 360 CASE,1,80,NULL,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3108,1517548963,I PHONE 5 360 CASE,1,60,NULL,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3109,1517549115,LENOVO K8NOTE 360 CASE,1,80,NULL,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3110,1517549388,SAM J7PRO 360 CASE,1,80,NULL,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3111,1517549546,SAM J7MAX 360 CASE,1,80,NULL,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3112,1517549792,I PHONE 7+ 360 CASE,1,80,NULL,299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3113,1517550180,SAM J2(16) 360 CASE,1,80,NULL,249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3114,1517550284,SAM J7 PRIME 360 CASE,1,100,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3115,1517550379,SAM J7(16) 360 CASE,1,80,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3116,1517550684,SAM C7 PRO OG LEATHER POUCH,1,120,NULL,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3117,1517556017,MOTO X4 BIG BOSS GOLDEN COAST FLIP,1,110,NULL,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3118,1517556835,MOTO G5S BIG BOSS GOLDEN COAST FLIP,1,110,NULL,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3119,1517557175,MOTO G5S+ CAIDEA FLIP POUCH,1,90,NULL,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3120,1517557376,VIVO Y55 FUEL FLIP COVER,1,250,NULL,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3121,1517557435,OPPO F3 RICH BOSS FLIP POUCH,1,170,NULL,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3122,1517573446,LAVA PRIME X,1,1234,NULL,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3123,1517637810,VIVO Y69 AUTO FOCUS DESIGNS POUCH,1,30,NULL,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3124,1517638424,MOTO G PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3125,1517638516,MI MAX2 POLO&RACQUET POUCH,1,55,NULL,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3126,1517638976,MI MAX2 FTG,1,60,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127,1517639448,JIO-F61F BASIC POUCH,1,20,NULL,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128,1517640063,NOKIA -220 BASIC POUCH,1,20,NULL,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3129,1517665850,KARBONN K451+ PLAIN POUCH,1,20,NULL,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3130,1517666355,NOKIA-222 PLAIN POUCH,1,20,NULL,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3131,1517667286,MOTO E4 RICH BOSS FLIP COVER,1,150,NULL,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3132,1517667588,SAM C7PRO OG FLIP CASE,1,120,NULL,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3133,1517667733,VIVO V7+ LISHEN FLIP COVER,1,150,NULL,400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3134,1517668266,IPHONE 5 POLO&RACQUET POUCH,1,55,NULL,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3135,1517668462,IPHONE 5S RAINBOW  CASE,1,130,NULL,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3136,1517668553,MI MAX2 U-CASE POUCH,1,80,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3137,1517668709,IPHONE 7 TG,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3138,1517720621,JIO F81F TRANSPARENT POUCH,1,20,NULL,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3139,1517720726,JIO F90 BLACK POUCH,1,20,NULL,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3140,1517721244,SAM J7MAX LISHEN FLIP CASE,1,130,NULL,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3141,1517721453,SAM J7MAX  FLIP CASE,1,120,NULL,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3142,1517723653,REDMI Y1 FLIP CASE,1,120,NULL,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3143,1517723753,GIONEE-A1 LISHEN FLIP CASE,1,150,NULL,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3144,1517724283,MI NOTE 4 FLIP CASE,1,120,NULL,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3145,1517724845,OPPO F3+ RICH BOSS COVER,1,170,NULL,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3146,1517725512,LENOVO A6000 ROCK FLIP COVER,1,90,NULL,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3147,1517725614,VIVO V3 FUEL FLIP CASE,1,250,NULL,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3148,1517725684,VIVO V3 MAX FUEL  FLIP CASE,1,250,NULL,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3149,1517725977,OPPO NEO7 FUEL FLIP COVER,1,250,NULL,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3150,1517726700,SAM J7 FLIP CASE,1,120,NULL,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3151,1517726782,VIVO Y51 FUEL FLIP VOVER,1,250,NULL,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3152,1517726911,SAM J3 FUEL FLIP COVER,1,250,NULL,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3153,1517727114,REDMI 4 CAIDEA  FLIP,1,140,NULL,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3154,1517727401,OPPO A71  LISHEN  FLIP CASE,1,170,NULL,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3155,1517752042,SAM J2ACE  VORSON POUCH,1,70,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3156,1517752319,SAM G530 U-CASE POUCH,1,35,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3157,1517752456,SAM J2ACE SPIGEN CASE,1,45,NULL,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3158,1517752883,SAM J2ACE FASHION CASE,1,70,NULL,180,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3159,1517753708,NOKIA 3 HAPPY ANT POUCH,1,40,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3160,1517809164,REDMI 4X SKIN CASE POUCH,1,40,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3161,1517829344,SAMSUNG G355 PRINTED POUCH,1,40,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3162,1517842571,PHONOKART I PHONE 6 ZEBRA CASE,1,190,NULL,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3163,1517843040,PHONOKART I PHONE 6 MIVI CASE,1,230,NULL,599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3164,1517894193,OPPO F5 ARROW POUCH,1,120,NULL,350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3165,1517894318,OPPO F5 SKIN BASE POUCH,1,40,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3166,1517902410,REDMI 4 CAIDEA FLIP POUCH,1,140,NULL,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3167,1517903079,SAMSUNG 7106 U CASE POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3168,1517903170,SAMSUNG 9082 U CASE POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3169,1517904199,SAMSUNG C7 PRO POLO&RACQUET POUCH,1,60,NULL,220,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3170,1517904297,REDMI 5X/A1 BASUES CASE,1,50,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3171,1517904371,SAMSUNG 7102 TRANSPRENT POUCH,1,40,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3172,1517904446,SAMSUNG C9 PRO GEANS LAMBORGHINI POUCH,1,170,NULL,450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3173,1517904576,SAMSUNG C9 PRO BLACK POUCH,1,50,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3174,1517904678,REDMI A1 AUTOFOCUS POUCH,1,30,NULL,169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3175,1517910255,NOKIA 730 TG,1,20,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3176,1517913366,MICROMAX X072,1,749,NULL,1200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3177,1517914166,MICROMAX X908,1,1239,NULL,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3178,1517914580,MICROMAX X591,1,724,NULL,1249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3179,1517916277,MICROMAX X372,1,665,NULL,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3180,1517921056,SAMSUNG 10000mah EB-P3000 POWER BANK,1,1651,NULL,1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3181,1518067011,SANDISK 16GB OTG + PENDRIVE 2.0 USB,1,625.4,NULL,700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3182,1518067176,3G GOLD V8 CHARGING CONNECTOR,1,5,NULL,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3183,1518077554,SAMSUNG E7 PRINTED POUCH,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3185,1518100384,MI BAND HRX EDITION,1,1181.99,NULL,1700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3186,1518151060,MI NOTE 5A(Y1)TG,1,30,NULL,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3187,1518151292,MOTO G4+ 5D 9H FULL GLASS,1,100,NULL,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3188,1518153823,VIVO Y69  BASEUS  CUT  CASE,1,60,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3189,1518154010,VIVO Y69 5D 9H FULL GLASS,1,100,NULL,349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3190,1518159638,REDMI A1 POLO & RACQUET CASE,1,55,NULL,250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3191,1518159775,REDMI Y1 BASEUS CUT CASE,1,50,NULL,200,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
